ttl,ip,rtt,pais,region,ciudad,latitud,longitud
3,191.82.0.1,0.09247303009033203,Argentina,Buenos Aires,Libertad,-34.6889,-58.6801
5,200.51.208.90,0.08944511413574219,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08762788772583008,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.09114599227905273,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.1057438850402832,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08139801025390625,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08418011665344238,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.11192584037780762,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10039710998535156,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10923004150390625,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08779716491699219,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10127496719360352,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10757994651794434,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.09518098831176758,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10573410987854004,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10483098030090332,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10051703453063965,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08917093276977539,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08465099334716797,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.11553096771240234,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10522699356079102,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.11224699020385742,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.0946509838104248,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.11057782173156738,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.07200193405151367,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.09314107894897461,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08045387268066406,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10963702201843262,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.11895895004272461,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.0917208194732666,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10538816452026367,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.11277198791503906,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.09311199188232422,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10372591018676758,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.07990884780883789,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10054993629455566,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.09755086898803711,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.125,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08696293830871582,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08654403686523438,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.0975949764251709,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08080792427062988,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10679221153259277,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08241105079650879,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.16440796852111816,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.09391403198242188,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.11567306518554688,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.10724592208862305,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.08845305442810059,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.1015920639038086,Argentina,,,-34.6033,-58.3817
5,200.51.208.90,0.12607884407043457,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.1152188777923584,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10106897354125977,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10396909713745117,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.11257696151733398,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09643006324768066,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09835195541381836,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.0850369930267334,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10653996467590332,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09740495681762695,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09990191459655762,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09987688064575195,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10117506980895996,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.11716198921203613,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.0891270637512207,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.08709383010864258,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.096221923828125,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09613204002380371,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09613609313964844,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.1182868480682373,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09501290321350098,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10088181495666504,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.06983184814453125,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09682512283325195,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.1181938648223877,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.11104393005371094,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.08131790161132812,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.08991384506225586,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09489703178405762,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10066699981689453,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09719109535217285,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09337902069091797,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09540104866027832,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10617709159851074,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.06101584434509277,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09170293807983398,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10518789291381836,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.12462496757507324,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.12482213973999023,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.08521699905395508,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09532403945922852,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.11409711837768555,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10067081451416016,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10780501365661621,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10402798652648926,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09721207618713379,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.08849501609802246,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.10079503059387207,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.09875893592834473,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.08234691619873047,Argentina,,,-34.6033,-58.3817
6,200.51.240.181,0.11393499374389648,Argentina,,,-34.6033,-58.3817
7,213.140.39.118,0.07159996032714844,Spain,,,40.4172,-3.684
7,213.140.39.118,0.0988779067993164,Spain,,,40.4172,-3.684
7,213.140.39.118,0.10743188858032227,Spain,,,40.4172,-3.684
7,213.140.39.118,0.10719895362854004,Spain,,,40.4172,-3.684
7,213.140.39.118,0.10583806037902832,Spain,,,40.4172,-3.684
7,213.140.39.118,0.0970768928527832,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09044885635375977,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08823895454406738,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09421896934509277,Spain,,,40.4172,-3.684
7,213.140.39.118,0.11217904090881348,Spain,,,40.4172,-3.684
7,213.140.39.118,0.07664203643798828,Spain,,,40.4172,-3.684
7,213.140.39.118,0.14118194580078125,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09181809425354004,Spain,,,40.4172,-3.684
7,213.140.39.118,0.0726161003112793,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08030891418457031,Spain,,,40.4172,-3.684
7,213.140.39.118,0.11133599281311035,Spain,,,40.4172,-3.684
7,213.140.39.118,0.10945701599121094,Spain,,,40.4172,-3.684
7,213.140.39.118,0.10731816291809082,Spain,,,40.4172,-3.684
7,213.140.39.118,0.10049200057983398,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08888983726501465,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09307193756103516,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08980512619018555,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09007501602172852,Spain,,,40.4172,-3.684
7,213.140.39.118,0.07586097717285156,Spain,,,40.4172,-3.684
7,213.140.39.118,0.07835197448730469,Spain,,,40.4172,-3.684
7,213.140.39.118,0.1075751781463623,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08564901351928711,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09993195533752441,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09943294525146484,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08513188362121582,Spain,,,40.4172,-3.684
7,213.140.39.118,0.131943941116333,Spain,,,40.4172,-3.684
7,213.140.39.118,0.12071704864501953,Spain,,,40.4172,-3.684
7,213.140.39.118,0.06937408447265625,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08734679222106934,Spain,,,40.4172,-3.684
7,213.140.39.118,0.0795130729675293,Spain,,,40.4172,-3.684
7,213.140.39.118,0.10091400146484375,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08934807777404785,Spain,,,40.4172,-3.684
7,213.140.39.118,0.1089940071105957,Spain,,,40.4172,-3.684
7,213.140.39.118,0.16057705879211426,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08275485038757324,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08856391906738281,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09950494766235352,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09355688095092773,Spain,,,40.4172,-3.684
7,213.140.39.118,0.07544994354248047,Spain,,,40.4172,-3.684
7,213.140.39.118,0.0809779167175293,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09664702415466309,Spain,,,40.4172,-3.684
7,213.140.39.118,0.09084200859069824,Spain,,,40.4172,-3.684
7,213.140.39.118,0.10280585289001465,Spain,,,40.4172,-3.684
7,213.140.39.118,0.06826496124267578,Spain,,,40.4172,-3.684
7,213.140.39.118,0.08560514450073242,Spain,,,40.4172,-3.684
8,5.53.5.62,0.29377293586730957,Spain,,,40.4172,-3.684
8,5.53.5.62,0.22426700592041016,Spain,,,40.4172,-3.684
8,5.53.5.62,0.293226957321167,Spain,,,40.4172,-3.684
8,5.53.5.62,0.24451303482055664,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2346019744873047,Spain,,,40.4172,-3.684
8,5.53.5.62,0.24741601943969727,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23216700553894043,Spain,,,40.4172,-3.684
8,5.53.5.62,0.28848791122436523,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2561919689178467,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23099994659423828,Spain,,,40.4172,-3.684
8,5.53.5.62,0.22660112380981445,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2455151081085205,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23696398735046387,Spain,,,40.4172,-3.684
8,5.53.5.62,0.21968579292297363,Spain,,,40.4172,-3.684
8,5.53.5.62,0.22404193878173828,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2410130500793457,Spain,,,40.4172,-3.684
8,5.53.5.62,0.24235010147094727,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2465498447418213,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23672819137573242,Spain,,,40.4172,-3.684
8,5.53.5.62,0.24013900756835938,Spain,,,40.4172,-3.684
8,5.53.5.62,0.25078296661376953,Spain,,,40.4172,-3.684
8,5.53.5.62,0.25699400901794434,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2423710823059082,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23118090629577637,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2248978614807129,Spain,,,40.4172,-3.684
8,5.53.5.62,0.25787901878356934,Spain,,,40.4172,-3.684
8,5.53.5.62,0.26888489723205566,Spain,,,40.4172,-3.684
8,5.53.5.62,0.22507715225219727,Spain,,,40.4172,-3.684
8,5.53.5.62,0.24428296089172363,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2411949634552002,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2314929962158203,Spain,,,40.4172,-3.684
8,5.53.5.62,0.24407720565795898,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2331249713897705,Spain,,,40.4172,-3.684
8,5.53.5.62,0.24314117431640625,Spain,,,40.4172,-3.684
8,5.53.5.62,0.24013710021972656,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2243971824645996,Spain,,,40.4172,-3.684
8,5.53.5.62,0.19802498817443848,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23430585861206055,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23980498313903809,Spain,,,40.4172,-3.684
8,5.53.5.62,0.27244091033935547,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23836398124694824,Spain,,,40.4172,-3.684
8,5.53.5.62,0.21259713172912598,Spain,,,40.4172,-3.684
8,5.53.5.62,0.25164008140563965,Spain,,,40.4172,-3.684
8,5.53.5.62,0.22227716445922852,Spain,,,40.4172,-3.684
8,5.53.5.62,0.2259988784790039,Spain,,,40.4172,-3.684
8,5.53.5.62,0.281735897064209,Spain,,,40.4172,-3.684
8,5.53.5.62,0.22095799446105957,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23088407516479492,Spain,,,40.4172,-3.684
8,5.53.5.62,0.25217390060424805,Spain,,,40.4172,-3.684
8,5.53.5.62,0.23729205131530762,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23393011093139648,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22378206253051758,Spain,,,40.4172,-3.684
9,94.142.120.28,0.25497913360595703,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22417497634887695,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23576998710632324,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24669098854064941,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24294710159301758,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23536896705627441,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22533011436462402,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22551608085632324,Spain,,,40.4172,-3.684
9,94.142.120.28,0.2502899169921875,Spain,,,40.4172,-3.684
9,94.142.120.28,0.21246695518493652,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23805499076843262,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24169087409973145,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22791600227355957,Spain,,,40.4172,-3.684
9,94.142.120.28,0.2673301696777344,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24374604225158691,Spain,,,40.4172,-3.684
9,94.142.120.28,0.2438969612121582,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24897480010986328,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22820496559143066,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23682093620300293,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24645304679870605,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24237298965454102,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24767708778381348,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22849106788635254,Spain,,,40.4172,-3.684
9,94.142.120.28,0.2542910575866699,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22136902809143066,Spain,,,40.4172,-3.684
9,94.142.120.28,0.2515740394592285,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22854185104370117,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23047113418579102,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23149704933166504,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23909592628479004,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24159598350524902,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24725794792175293,Spain,,,40.4172,-3.684
9,94.142.120.28,0.2169361114501953,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23220109939575195,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24522805213928223,Spain,,,40.4172,-3.684
9,94.142.120.28,0.26620912551879883,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24035310745239258,Spain,,,40.4172,-3.684
9,94.142.120.28,0.22992610931396484,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23373007774353027,Spain,,,40.4172,-3.684
9,94.142.120.28,0.24682092666625977,Spain,,,40.4172,-3.684
9,94.142.120.28,0.21477580070495605,Spain,,,40.4172,-3.684
9,94.142.120.28,0.23024392127990723,Spain,,,40.4172,-3.684
9,94.142.120.28,0.2421419620513916,Spain,,,40.4172,-3.684
