orden,ip,num_rep,pais,region,ciudad,latitud,longitud
1,192.168.1.1,0.11223506927490234,,,,0,0
1,192.168.1.1,0.0614771842956543,,,,0,0
1,192.168.1.1,0.06753301620483398,,,,0,0
1,192.168.1.1,0.052967071533203125,,,,0,0
1,192.168.1.1,0.053668975830078125,,,,0,0
1,192.168.1.1,0.06324100494384766,,,,0,0
1,192.168.1.1,0.09203410148620605,,,,0,0
1,192.168.1.1,0.08025979995727539,,,,0,0
1,192.168.1.1,0.06827688217163086,,,,0,0
1,192.168.1.1,0.10096406936645508,,,,0,0
1,192.168.1.1,0.04714393615722656,,,,0,0
1,192.168.1.1,0.07346010208129883,,,,0,0
1,192.168.1.1,0.08312082290649414,,,,0,0
1,192.168.1.1,0.09918999671936035,,,,0,0
1,192.168.1.1,0.06427001953125,,,,0,0
1,192.168.1.1,0.06760406494140625,,,,0,0
1,192.168.1.1,0.07628607749938965,,,,0,0
1,192.168.1.1,0.0883779525756836,,,,0,0
1,192.168.1.1,0.09524106979370117,,,,0,0
1,192.168.1.1,0.07292389869689941,,,,0,0
1,192.168.1.1,0.1399078369140625,,,,0,0
1,192.168.1.1,0.08904790878295898,,,,0,0
1,192.168.1.1,0.06542396545410156,,,,0,0
1,192.168.1.1,0.07349205017089844,,,,0,0
1,192.168.1.1,0.09437108039855957,,,,0,0
1,192.168.1.1,0.05371284484863281,,,,0,0
1,192.168.1.1,0.05229806900024414,,,,0,0
1,192.168.1.1,0.0858619213104248,,,,0,0
1,192.168.1.1,0.08752202987670898,,,,0,0
1,192.168.1.1,0.06428408622741699,,,,0,0
2,192.168.125.1,0.05345606803894043,,,,0,0
2,192.168.125.1,0.07892680168151855,,,,0,0
2,192.168.125.1,0.06012916564941406,,,,0,0
2,192.168.125.1,0.08064508438110352,,,,0,0
2,192.168.125.1,0.07108306884765625,,,,0,0
2,192.168.125.1,0.07269811630249023,,,,0,0
2,192.168.125.1,0.06540489196777344,,,,0,0
2,192.168.125.1,0.06846809387207031,,,,0,0
2,192.168.125.1,0.07329177856445312,,,,0,0
2,192.168.125.1,0.10227489471435547,,,,0,0
2,192.168.125.1,0.0882720947265625,,,,0,0
2,192.168.125.1,0.047895193099975586,,,,0,0
2,192.168.125.1,0.0688328742980957,,,,0,0
2,192.168.125.1,0.08491301536560059,,,,0,0
2,192.168.125.1,0.08892107009887695,,,,0,0
2,192.168.125.1,0.09895110130310059,,,,0,0
2,192.168.125.1,0.09635519981384277,,,,0,0
2,192.168.125.1,0.12018895149230957,,,,0,0
