orden,ip,num_rep,pais,region,ciudad,latitud,longitud
1,192.168.1.1,0.12750697135925293,,,,0,0
1,192.168.1.1,0.11403799057006836,,,,0,0
1,192.168.1.1,0.07692718505859375,,,,0,0
1,192.168.1.1,0.08415484428405762,,,,0,0
1,192.168.1.1,0.0520319938659668,,,,0,0
1,192.168.1.1,0.061041831970214844,,,,0,0
1,192.168.1.1,0.06487798690795898,,,,0,0
1,192.168.1.1,0.07617497444152832,,,,0,0
1,192.168.1.1,0.09334492683410645,,,,0,0
1,192.168.1.1,0.08682894706726074,,,,0,0
1,192.168.1.1,0.06278800964355469,,,,0,0
1,192.168.1.1,0.09164214134216309,,,,0,0
1,192.168.1.1,0.07546210289001465,,,,0,0
1,192.168.1.1,0.09089112281799316,,,,0,0
1,192.168.1.1,0.07926011085510254,,,,0,0
1,192.168.1.1,0.07333493232727051,,,,0,0
1,192.168.1.1,0.09633708000183105,,,,0,0
1,192.168.1.1,0.1041259765625,,,,0,0
1,192.168.1.1,0.1005699634552002,,,,0,0
1,192.168.1.1,0.1180570125579834,,,,0,0
1,192.168.1.1,0.10198187828063965,,,,0,0
1,192.168.1.1,0.0729210376739502,,,,0,0
1,192.168.1.1,0.07507801055908203,,,,0,0
1,192.168.1.1,0.0880119800567627,,,,0,0
1,192.168.1.1,0.09226012229919434,,,,0,0
1,192.168.1.1,0.10431790351867676,,,,0,0
1,192.168.1.1,0.09857702255249023,,,,0,0
1,192.168.1.1,0.07538199424743652,,,,0,0
1,192.168.1.1,0.10940194129943848,,,,0,0
1,192.168.1.1,0.11658716201782227,,,,0,0
2,192.168.125.1,0.07563614845275879,,,,0,0
2,192.168.125.1,0.058328866958618164,,,,0,0
2,192.168.125.1,0.08669018745422363,,,,0,0
2,192.168.125.1,0.059092044830322266,,,,0,0
2,192.168.125.1,0.07664108276367188,,,,0,0
2,192.168.125.1,0.07488703727722168,,,,0,0
2,192.168.125.1,0.0875389575958252,,,,0,0
2,192.168.125.1,0.08033919334411621,,,,0,0
2,192.168.125.1,0.08566689491271973,,,,0,0
2,192.168.125.1,0.09472918510437012,,,,0,0
2,192.168.125.1,0.0929560661315918,,,,0,0
2,192.168.125.1,0.08611083030700684,,,,0,0
2,192.168.125.1,0.08890199661254883,,,,0,0
2,192.168.125.1,0.10898900032043457,,,,0,0
2,192.168.125.1,0.1122128963470459,,,,0,0
2,192.168.125.1,0.10702991485595703,,,,0,0
2,192.168.125.1,0.10995078086853027,,,,0,0
2,192.168.125.1,0.09838581085205078,,,,0,0
2,192.168.125.1,0.08507704734802246,,,,0,0
2,192.168.125.1,0.08469700813293457,,,,0,0
2,192.168.125.1,0.07913613319396973,,,,0,0
2,192.168.125.1,0.04427599906921387,,,,0,0
2,192.168.125.1,0.09631514549255371,,,,0,0
2,192.168.125.1,0.06309795379638672,,,,0,0
2,192.168.125.1,0.07646417617797852,,,,0,0
2,192.168.125.1,0.07267093658447266,,,,0,0
2,192.168.125.1,0.07370495796203613,,,,0,0
2,192.168.125.1,0.07259321212768555,,,,0,0
2,192.168.125.1,0.06588983535766602,,,,0,0
2,192.168.125.1,0.07189106941223145,,,,0,0
3,191.102.22.1,0.10472297668457031,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07287788391113281,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.06630301475524902,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07236599922180176,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07773590087890625,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.11672210693359375,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.06147909164428711,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.10106921195983887,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07128596305847168,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.10711383819580078,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07719898223876953,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.09520506858825684,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.06835103034973145,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.06935501098632812,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07375288009643555,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07612800598144531,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.10446810722351074,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.0773460865020752,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.08900213241577148,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.11974787712097168,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.0813591480255127,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.09647417068481445,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07377004623413086,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.06458902359008789,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.09263014793395996,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.08525204658508301,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.08844685554504395,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.07894301414489746,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.08217215538024902,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
3,191.102.22.1,0.0798330307006836,Argentina,Buenos Aires,Moron,-34.6425,-58.6181
4,190.99.115.5,0.0889580249786377,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.11996102333068848,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.10799884796142578,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.12897801399230957,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.0869441032409668,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.09701800346374512,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.10441899299621582,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.14290118217468262,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.08712601661682129,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.10713410377502441,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.08663606643676758,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.08077311515808105,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.0930941104888916,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.07642388343811035,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.1015310287475586,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.11325597763061523,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.12671685218811035,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.08455514907836914,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.06108689308166504,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.08631706237792969,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.08841395378112793,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.09088397026062012,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.09145998954772949,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.06417012214660645,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.07771086692810059,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
4,190.99.115.5,0.07339715957641602,Argentina,Santa Fe,Rosario,-32.9288,-60.6861
